p_id,rush_attempts,rush_yards,rush_touchdowns,longest_rush,times_pass_target,receptions,receiving_yards,receiving_touchdowns,longest_reception,fumbles,fumbles_lost,abbr,game_key,isHome,wy,position
GileJi00,1,-1,0,-1,0,5,57,0,23,0,0,TAM,197809020tam,True,1 | 1978,TE
ReedJo02,0,0,0,0,10,8,64,2,20,0,0,WAS,201710230phi,False,7 | 2017,TE
BoylNi00,0,0,0,0,4,4,29,0,12,0,0,RAV,201710260rav,True,8 | 2017,TE
WatsBe00,0,0,0,0,4,2,6,1,4,0,0,RAV,201710260rav,True,8 | 2017,TE
FasaAn00,0,0,0,0,2,2,11,0,7,0,0,MIA,201710260rav,False,8 | 2017,TE
ThomJu00,0,0,0,0,3,2,2,0,3,0,0,MIA,201710260rav,False,8 | 2017,TE
NjokDa00,0,0,0,0,7,2,19,0,11,0,0,CLE,201710290cle,True,8 | 2017,TE
DevaSe00,0,0,0,0,3,1,0,0,0,0,0,CLE,201710290cle,True,8 | 2017,TE
MorgDa01,0,0,0,0,3,3,28,0,14,0,0,MIN,201710290cle,False,8 | 2017,TE
RudoKy00,0,0,0,0,7,6,27,1,6,0,0,MIN,201710290cle,False,8 | 2017,TE
KrofTy00,0,0,0,0,6,5,46,0,19,0,0,CIN,201710290cin,True,8 | 2017,TE
DoylJa00,0,0,0,0,14,12,121,1,17,0,0,CLT,201710290cin,False,8 | 2017,TE
ThomLo00,0,0,0,0,1,1,7,0,7,0,0,BUF,201710290buf,True,8 | 2017,TE
OLeaNi00,0,0,0,0,3,1,5,0,5,0,0,BUF,201710290buf,True,8 | 2017,TE
CookJa02,0,0,0,0,5,4,57,0,17,0,0,RAI,201710290buf,False,8 | 2017,TE
SmitLe00,0,0,0,0,3,1,21,0,21,0,0,RAI,201710290buf,False,8 | 2017,TE
BratCa00,0,0,0,0,5,4,64,0,23,0,0,TAM,201710290tam,True,8 | 2017,TE
HowaO.00,0,0,0,0,2,2,16,0,10,0,0,TAM,201710290tam,True,8 | 2017,TE
DickEd00,0,0,0,0,5,4,24,0,14,0,0,CAR,201710290tam,False,8 | 2017,TE
ErtzZa00,0,0,0,0,6,4,34,1,14,0,0,PHI,201710290phi,True,8 | 2017,TE
BurtTr01,0,0,0,0,2,2,21,0,15,0,0,PHI,201710290phi,True,8 | 2017,TE
CeleBr00,0,0,0,0,2,1,14,0,14,0,0,PHI,201710290phi,True,8 | 2017,TE
CeleGa00,0,0,0,0,2,1,24,0,24,0,0,SFO,201710290phi,False,8 | 2017,TE
KittGe00,0,0,0,0,4,2,22,0,22,0,0,SFO,201710290phi,False,8 | 2017,TE
HikuCo00,0,0,0,0,1,1,10,0,10,0,0,SFO,201710290phi,False,8 | 2017,TE
SefeAu00,0,0,0,0,5,5,28,0,11,0,0,NYJ,201710290nyj,True,8 | 2017,TE
TomlEr01,0,0,0,0,1,1,20,1,20,0,0,NYJ,201710290nyj,True,8 | 2017,TE
HoopAu00,0,0,0,0,6,4,47,1,21,0,0,ATL,201710290nyj,False,8 | 2017,TE
ToilLe00,0,0,0,0,3,2,20,0,15,0,0,ATL,201710290nyj,False,8 | 2017,TE
GronRo00,0,0,0,0,9,5,57,1,26,0,0,NWE,201710290nwe,True,8 | 2017,TE
HollJa03,0,0,0,0,1,1,13,0,13,0,0,NWE,201710290nwe,True,8 | 2017,TE
GateAn00,0,0,0,0,2,2,25,0,16,0,0,SDG,201710290nwe,False,8 | 2017,TE
HenrHu00,0,0,0,0,2,2,11,0,7,0,0,SDG,201710290nwe,False,8 | 2017,TE
HillJo02,0,0,0,0,4,3,29,0,19,0,0,NOR,201710290nor,True,8 | 2017,TE
FleeCo00,0,0,0,0,1,1,-1,0,-1,0,0,NOR,201710290nor,True,8 | 2017,TE
SimsDi00,0,0,0,0,5,3,15,0,7,0,0,CHI,201710290nor,False,8 | 2017,TE
BrowDa04,0,0,0,0,1,1,9,0,9,0,0,CHI,201710290nor,False,8 | 2017,TE
MillZa02,0,0,0,0,2,0,0,0,0,0,0,CHI,201710290nor,False,8 | 2017,TE
ShahAd00,0,0,0,0,1,0,0,0,0,0,0,CHI,201710290nor,False,8 | 2017,TE
GrahJi00,0,0,0,0,5,4,39,2,18,0,0,SEA,201710290sea,True,8 | 2017,TE
VannNi00,0,0,0,0,1,1,8,0,8,0,0,SEA,201710290sea,True,8 | 2017,TE
WillLu00,0,0,0,0,1,0,0,0,0,0,0,SEA,201710290sea,True,8 | 2017,TE
AndeSt01,0,0,0,0,2,1,11,0,11,0,0,HTX,201710290sea,False,8 | 2017,TE
GrifRy00,0,0,0,0,2,1,10,0,10,0,0,HTX,201710290sea,False,8 | 2017,TE
DaviVe00,0,0,0,0,4,2,20,0,14,0,0,WAS,201710290was,True,8 | 2017,TE
ReedJo02,0,0,0,0,1,1,5,0,5,0,0,WAS,201710290was,True,8 | 2017,TE
WittJa00,0,0,0,0,5,3,31,0,16,0,0,DAL,201710290was,False,8 | 2017,TE
SwaiGe00,0,0,0,0,1,1,18,0,18,0,0,DAL,201710290was,False,8 | 2017,TE
EbroEr00,0,0,0,0,6,2,58,0,44,0,0,DET,201710290det,True,8 | 2017,TE
FellDa01,0,0,0,0,3,1,12,0,12,0,0,DET,201710290det,True,8 | 2017,TE
RobeMi01,0,0,0,0,2,0,0,0,0,0,0,DET,201710290det,True,8 | 2017,TE
JameJe00,0,0,0,0,3,2,42,0,32,0,0,PIT,201710290det,False,8 | 2017,TE
KelcTr00,0,0,0,0,10,7,133,1,33,0,0,KAN,201710300kan,True,8 | 2017,TE
HarrDe03,0,0,0,0,2,0,0,0,0,0,0,KAN,201710300kan,True,8 | 2017,TE
TravRo00,0,0,0,0,2,0,0,0,0,0,0,KAN,201710300kan,True,8 | 2017,TE
DerbA.00,0,0,0,0,4,2,21,1,11,0,0,DEN,201710300kan,False,8 | 2017,TE
GreeVi00,0,0,0,0,2,1,16,0,16,0,0,DEN,201710300kan,False,8 | 2017,TE
HeueJe00,0,0,0,0,2,1,11,0,11,0,0,DEN,201710300kan,False,8 | 2017,TE
SefeAu00,0,0,0,0,2,2,20,0,18,0,0,NYJ,201711020nyj,True,9 | 2017,TE
TomlEr01,0,0,0,0,2,1,6,0,6,0,0,NYJ,201711020nyj,True,9 | 2017,TE
OLeaNi00,0,0,0,0,5,4,51,0,20,1,1,BUF,201711020nyj,False,9 | 2017,TE
ThomLo00,0,0,0,0,3,2,25,0,20,0,0,BUF,201711020nyj,False,9 | 2017,TE
DickEd00,0,0,0,0,2,0,0,0,0,0,0,CAR,201711050car,True,9 | 2017,TE
HoopAu00,0,0,0,0,6,3,36,0,16,0,0,ATL,201711050car,False,9 | 2017,TE
ToilLe00,0,0,0,0,1,1,8,0,8,0,0,ATL,201711050car,False,9 | 2017,TE
BurtTr01,0,0,0,0,4,2,41,1,27,0,0,PHI,201711050phi,True,9 | 2017,TE
CeleBr00,0,0,0,0,4,3,39,0,15,0,0,PHI,201711050phi,True,9 | 2017,TE
DerbA.00,0,0,0,0,3,1,11,0,11,0,0,DEN,201711050phi,False,9 | 2017,TE
HeueJe00,0,0,0,0,1,0,0,0,0,0,0,DEN,201711050phi,False,9 | 2017,TE
WalkHu00,0,0,0,0,5,5,71,0,25,0,0,OTI,201711050oti,True,9 | 2017,TE
SmitJo01,0,0,0,0,1,0,0,0,0,0,0,OTI,201711050oti,True,9 | 2017,TE
WatsBe00,0,0,0,0,10,7,41,0,16,0,0,RAV,201711050oti,False,9 | 2017,TE
WillMa04,0,0,0,0,3,3,29,0,17,0,0,RAV,201711050oti,False,9 | 2017,TE
EngrEv00,0,0,0,0,10,4,70,1,26,0,0,NYG,201711050nyg,True,9 | 2017,TE
EverGe00,1,13,0,13,2,1,44,0,44,0,0,RAM,201711050nyg,False,9 | 2017,TE
HigbTy00,0,0,0,0,2,1,8,1,8,0,0,RAM,201711050nyg,False,9 | 2017,TE
FleeCo00,0,0,0,0,2,2,46,0,33,0,0,NOR,201711050nor,True,9 | 2017,TE
StocLu00,0,0,0,0,2,2,13,1,8,0,0,TAM,201711050nor,False,9 | 2017,TE
BratCa00,0,0,0,0,4,1,9,0,9,0,0,TAM,201711050nor,False,9 | 2017,TE
HowaO.00,0,0,0,0,2,1,6,0,6,1,1,TAM,201711050nor,False,9 | 2017,TE
LewiMa00,0,0,0,0,6,3,49,0,37,0,0,JAX,201711050jax,True,9 | 2017,TE
O'ShJa00,0,0,0,0,1,1,6,0,6,0,0,JAX,201711050jax,True,9 | 2017,TE
KrofTy00,0,0,0,0,2,2,79,0,59,0,0,CIN,201711050jax,False,9 | 2017,TE
UzomC.00,0,0,0,0,1,0,0,0,0,0,0,CIN,201711050jax,False,9 | 2017,TE
AndeSt01,0,0,0,0,6,4,44,0,16,0,0,HTX,201711050htx,True,9 | 2017,TE
DoylJa00,0,0,0,0,9,8,63,0,11,0,0,CLT,201711050htx,False,9 | 2017,TE
WillBr04,0,0,0,0,2,2,20,0,15,0,0,CLT,201711050htx,False,9 | 2017,TE
KittGe00,0,0,0,0,5,3,27,0,14,0,0,SFO,201711050sfo,True,9 | 2017,TE
CeleGa00,0,0,0,0,4,1,13,0,13,0,0,SFO,201711050sfo,True,9 | 2017,TE
NelsKy00,0,0,0,0,0,0,0,0,0,0,0,SFO,201711050sfo,True,9 | 2017,TE
GresJe00,0,0,0,0,3,2,23,1,12,0,0,CRD,201711050sfo,False,9 | 2017,TE
NiklTr00,0,0,0,0,3,1,16,0,16,0,0,CRD,201711050sfo,False,9 | 2017,TE
GrahJi00,0,0,0,0,8,5,59,0,21,0,0,SEA,201711050sea,True,9 | 2017,TE
WillLu00,0,0,0,0,2,1,10,1,10,0,0,SEA,201711050sea,True,9 | 2017,TE
DaviVe00,0,0,0,0,9,6,72,0,23,0,0,WAS,201711050sea,False,9 | 2017,TE
SpriJe00,0,0,0,0,1,0,0,0,0,0,0,WAS,201711050sea,False,9 | 2017,TE
WittJa00,0,0,0,0,1,1,5,0,5,0,0,DAL,201711050dal,True,9 | 2017,TE
HannJa00,0,0,0,0,1,0,0,0,0,0,0,DAL,201711050dal,True,9 | 2017,TE
KelcTr00,0,0,0,0,9,7,73,1,22,0,0,KAN,201711050dal,False,9 | 2017,TE
TravRo00,0,0,0,0,2,1,3,0,3,0,0,KAN,201711050dal,False,9 | 2017,TE
HarrDe03,0,0,0,0,1,0,0,0,0,0,0,KAN,201711050dal,False,9 | 2017,TE
GrayMa00,1,3,0,3,0,0,0,0,0,0,0,MIA,201711050mia,True,9 | 2017,TE
ThomJu00,0,0,0,0,8,6,84,1,27,0,0,MIA,201711050mia,True,9 | 2017,TE
FasaAn00,0,0,0,0,2,2,9,0,6,0,0,MIA,201711050mia,True,9 | 2017,TE
CookJa02,0,0,0,0,9,8,126,0,35,0,0,RAI,201711050mia,False,9 | 2017,TE
KendLa00,0,0,0,0,3,2,32,0,21,0,0,GNB,201711060gnb,True,9 | 2017,TE
RodgRi00,0,0,0,0,2,1,5,0,5,0,0,GNB,201711060gnb,True,9 | 2017,TE
EbroEr00,0,0,0,0,4,3,35,0,19,0,0,DET,201711060gnb,False,9 | 2017,TE
FellDa01,0,0,0,0,1,1,10,0,10,0,0,DET,201711060gnb,False,9 | 2017,TE
GresJe00,0,0,0,0,7,5,64,1,20,0,0,CRD,201711090crd,True,10 | 2017,TE
NiklTr00,0,0,0,0,2,0,0,0,0,0,0,CRD,201711090crd,True,10 | 2017,TE
GrahJi00,0,0,0,0,9,6,27,2,6,0,0,SEA,201711090crd,False,10 | 2017,TE
VannNi00,0,0,0,0,2,2,22,0,16,0,0,SEA,201711090crd,False,10 | 2017,TE
ClayCh00,0,0,0,0,3,2,13,0,9,0,0,BUF,201711120buf,True,10 | 2017,TE
OLeaNi00,0,0,0,0,2,1,7,1,7,0,0,BUF,201711120buf,True,10 | 2017,TE
HoomMi00,0,0,0,0,1,1,4,0,4,0,0,NOR,201711120buf,False,10 | 2017,TE
FleeCo00,0,0,0,0,1,0,0,0,0,0,0,NOR,201711120buf,False,10 | 2017,TE
HillJo02,0,0,0,0,1,1,-2,0,-2,1,1,NOR,201711120buf,False,10 | 2017,TE
DaviVe00,0,0,0,0,11,7,76,0,16,0,0,WAS,201711120was,True,10 | 2017,TE
RudoKy00,0,0,0,0,7,5,37,0,12,0,0,MIN,201711120was,False,10 | 2017,TE
MorgDa01,0,0,0,0,1,1,1,1,1,0,0,MIN,201711120was,False,10 | 2017,TE
BratCa00,0,0,0,0,3,1,10,0,10,0,0,TAM,201711120tam,True,10 | 2017,TE
SefeAu00,0,0,0,0,9,6,67,0,28,0,0,NYJ,201711120tam,False,10 | 2017,TE
WalkHu00,0,0,0,0,9,6,63,0,20,0,0,OTI,201711120oti,True,10 | 2017,TE
SmitJo01,0,0,0,0,5,2,20,0,12,0,0,OTI,201711120oti,True,10 | 2017,TE
KrofTy00,0,0,0,0,6,1,4,0,4,0,0,CIN,201711120oti,False,10 | 2017,TE
CartCe00,0,0,0,0,0,0,0,0,0,0,0,CIN,201711120oti,False,10 | 2017,TE
HarrCl20,0,0,0,0,0,0,0,0,0,0,0,CIN,201711120oti,False,10 | 2017,TE
LewiMa00,0,0,0,0,5,2,29,0,21,0,0,JAX,201711120jax,True,10 | 2017,TE
KoyaBe00,0,0,0,0,1,0,0,0,0,0,0,JAX,201711120jax,True,10 | 2017,TE
O'ShJa00,0,0,0,0,0,0,0,0,0,0,0,JAX,201711120jax,True,10 | 2017,TE
HenrHu00,0,0,0,0,2,1,7,0,7,0,0,SDG,201711120jax,False,10 | 2017,TE
GateAn00,0,0,0,0,2,1,3,0,3,0,0,SDG,201711120jax,False,10 | 2017,TE
EbroEr00,0,0,0,0,3,2,39,1,29,0,0,DET,201711120det,True,10 | 2017,TE
FellDa01,0,0,0,0,1,0,0,0,0,0,0,DET,201711120det,True,10 | 2017,TE
DevaSe00,0,0,0,0,6,4,70,0,35,1,1,CLE,201711120det,False,10 | 2017,TE
NjokDa00,0,0,0,0,6,1,3,0,3,0,0,CLE,201711120det,False,10 | 2017,TE
DoylJa00,0,0,0,0,5,2,9,0,6,0,0,CLT,201711120clt,True,10 | 2017,TE
DaniDa02,0,0,0,0,2,0,0,0,0,0,0,CLT,201711120clt,True,10 | 2017,TE
McDoVa00,0,0,0,0,2,2,16,1,9,0,0,PIT,201711120clt,False,10 | 2017,TE
JameJe00,0,0,0,0,2,0,0,0,0,0,0,PIT,201711120clt,False,10 | 2017,TE
ShahAd00,0,0,0,0,2,2,39,0,31,0,0,CHI,201711120chi,True,10 | 2017,TE
BrowDa04,0,0,0,0,3,2,23,0,16,0,0,CHI,201711120chi,True,10 | 2017,TE
BrauBe00,0,0,0,0,0,0,0,0,0,0,0,CHI,201711120chi,True,10 | 2017,TE
KendLa00,0,0,0,0,2,1,9,0,9,0,0,GNB,201711120chi,False,10 | 2017,TE
RodgRi00,0,0,0,0,1,1,8,0,8,0,0,GNB,201711120chi,False,10 | 2017,TE
HigbTy00,0,0,0,0,4,2,22,0,15,0,0,RAM,201711120ram,True,10 | 2017,TE
EverGe00,0,0,0,0,2,0,0,0,0,0,0,RAM,201711120ram,True,10 | 2017,TE
AndeSt01,0,0,0,0,3,2,30,0,17,0,0,HTX,201711120ram,False,10 | 2017,TE
FiedC.00,0,0,0,0,5,2,10,0,7,0,0,HTX,201711120ram,False,10 | 2017,TE
HoopAu00,0,0,0,0,6,6,49,1,14,0,0,ATL,201711120atl,True,10 | 2017,TE
ToilLe00,0,0,0,0,1,1,10,0,10,0,0,ATL,201711120atl,True,10 | 2017,TE
WittJa00,0,0,0,0,7,7,59,0,21,0,0,DAL,201711120atl,False,10 | 2017,TE
CeleGa00,0,0,0,0,6,4,67,1,47,0,0,SFO,201711120sfo,True,10 | 2017,TE
EngrEv00,0,0,0,0,9,6,31,1,9,0,0,NYG,201711120sfo,False,10 | 2017,TE
HeueJe00,0,0,0,0,3,1,4,0,4,0,0,DEN,201711120den,True,10 | 2017,TE
DerbA.00,0,0,0,0,1,1,2,0,2,0,0,DEN,201711120den,True,10 | 2017,TE
GronRo00,0,0,0,0,7,4,74,0,26,0,0,NWE,201711120den,False,10 | 2017,TE
BennMa00,0,0,0,0,3,3,38,0,27,0,0,NWE,201711120den,False,10 | 2017,TE
AlleDw00,0,0,0,0,2,1,11,1,11,0,0,NWE,201711120den,False,10 | 2017,TE
HollJa03,0,0,0,0,0,0,0,0,0,0,0,NWE,201711120den,False,10 | 2017,TE
DickEd00,0,0,0,0,5,3,33,1,20,0,0,CAR,201711130car,True,10 | 2017,TE
ThomJu00,0,0,0,0,5,2,8,1,6,0,0,MIA,201711130car,False,10 | 2017,TE
JameJe00,0,0,0,0,8,5,21,1,11,0,0,PIT,201711160pit,True,11 | 2017,TE
WalkHu00,0,0,0,0,9,6,92,0,42,0,0,OTI,201711160pit,False,11 | 2017,TE
SmitJo01,0,0,0,0,1,0,0,0,0,0,0,OTI,201711160pit,False,11 | 2017,TE
SupePh00,0,0,0,0,0,0,0,0,0,0,0,OTI,201711160pit,False,11 | 2017,TE
NjokDa00,0,0,0,0,1,1,13,0,13,0,0,CLE,201711190cle,True,11 | 2017,TE
DevaSe00,0,0,0,0,3,1,5,0,5,0,0,CLE,201711190cle,True,11 | 2017,TE
LewiMa00,0,0,0,0,2,2,26,1,16,0,0,JAX,201711190cle,False,11 | 2017,TE
O'ShJa00,0,0,0,0,1,1,12,0,12,0,0,JAX,201711190cle,False,11 | 2017,TE
ShahAd00,0,0,0,0,4,4,41,1,22,0,0,CHI,201711190chi,True,11 | 2017,TE
BrowDa04,0,0,0,0,5,2,23,0,13,0,0,CHI,201711190chi,True,11 | 2017,TE
BrauBe00,0,0,0,0,0,0,0,0,0,0,0,CHI,201711190chi,True,11 | 2017,TE
EbroEr00,0,0,0,0,7,4,49,0,26,0,0,DET,201711190chi,False,11 | 2017,TE
FellDa01,0,0,0,0,1,1,9,0,9,0,0,DET,201711190chi,False,11 | 2017,TE
EngrEv00,0,0,0,0,6,1,9,0,9,0,0,NYG,201711190nyg,True,11 | 2017,TE
AdamJe01,0,0,0,0,1,1,6,0,6,0,0,NYG,201711190nyg,True,11 | 2017,TE
KelcTr00,0,0,0,0,14,8,109,0,0,0,0,KAN,201711190nyg,False,11 | 2017,TE
TravRo00,0,0,0,0,3,1,11,0,11,0,0,KAN,201711190nyg,False,11 | 2017,TE
HarrDe03,0,0,0,0,1,0,0,0,0,0,0,KAN,201711190nyg,False,11 | 2017,TE
FleeCo00,0,0,0,0,5,5,91,0,29,0,0,NOR,201711190nor,True,11 | 2017,TE
HillJo02,1,-8,0,-8,1,1,3,1,3,0,0,NOR,201711190nor,True,11 | 2017,TE
DaviVe00,0,0,0,0,6,3,67,0,36,0,0,WAS,201711190nor,False,11 | 2017,TE
SpriJe00,0,0,0,0,1,1,7,1,7,0,0,WAS,201711190nor,False,11 | 2017,TE
RudoKy00,0,0,0,0,7,5,58,0,28,0,0,MIN,201711190min,True,11 | 2017,TE
MorgDa01,0,0,0,0,1,1,5,0,5,0,0,MIN,201711190min,True,11 | 2017,TE
EverGe00,0,0,0,0,2,1,8,0,8,0,0,RAM,201711190min,False,11 | 2017,TE
HigbTy00,0,0,0,0,5,1,5,0,5,0,0,RAM,201711190min,False,11 | 2017,TE
ThomJu00,0,0,0,0,4,4,30,0,11,0,0,MIA,201711190mia,True,11 | 2017,TE
GrayMa00,0,0,0,0,1,0,0,0,0,0,0,MIA,201711190mia,True,11 | 2017,TE
HowaO.00,0,0,0,0,4,3,52,1,24,0,0,TAM,201711190mia,False,11 | 2017,TE
BratCa00,0,0,0,0,3,1,12,0,12,0,0,TAM,201711190mia,False,11 | 2017,TE
AndeSt01,0,0,0,0,3,1,22,0,22,0,0,HTX,201711190htx,True,11 | 2017,TE
FiedC.00,0,0,0,0,2,2,18,0,10,0,0,HTX,201711190htx,True,11 | 2017,TE
GresJe00,0,0,0,0,1,1,10,0,10,0,0,CRD,201711190htx,False,11 | 2017,TE
KendLa00,0,0,0,0,4,1,5,0,5,0,0,GNB,201711190gnb,True,11 | 2017,TE
RodgRi00,0,0,0,0,1,1,3,0,3,0,0,GNB,201711190gnb,True,11 | 2017,TE
WatsBe00,0,0,0,0,1,1,33,0,33,0,0,RAV,201711190gnb,False,11 | 2017,TE
WillMa04,0,0,0,0,2,2,6,0,4,0,0,RAV,201711190gnb,False,11 | 2017,TE
BoylNi00,0,0,0,0,2,1,2,0,2,0,0,RAV,201711190gnb,False,11 | 2017,TE
HenrHu00,0,0,0,0,5,2,25,0,15,0,0,SDG,201711190sdg,True,11 | 2017,TE
McGrSe00,0,0,0,0,1,1,10,0,10,0,0,SDG,201711190sdg,True,11 | 2017,TE
CumbJe00,0,0,0,0,1,1,2,0,2,0,0,SDG,201711190sdg,True,11 | 2017,TE
GateAn00,0,0,0,0,2,0,0,0,0,0,0,SDG,201711190sdg,True,11 | 2017,TE
ClayCh00,0,0,0,0,4,3,27,0,16,0,0,BUF,201711190sdg,False,11 | 2017,TE
OLeaNi00,0,0,0,0,3,1,8,0,8,0,0,BUF,201711190sdg,False,11 | 2017,TE
CookJa02,0,0,0,0,5,2,36,0,26,0,0,RAI,201711190rai,True,11 | 2017,TE
WalfCl00,0,0,0,0,2,1,4,0,4,0,0,RAI,201711190rai,True,11 | 2017,TE
GronRo00,0,0,0,0,3,3,37,0,14,0,0,NWE,201711190rai,False,11 | 2017,TE
AlleDw00,0,0,0,0,2,2,24,0,19,0,0,NWE,201711190rai,False,11 | 2017,TE
BennMa00,0,0,0,0,3,3,15,0,6,0,0,NWE,201711190rai,False,11 | 2017,TE
HollJa03,0,0,0,0,0,0,0,0,0,0,0,NWE,201711190rai,False,11 | 2017,TE
TrayAu00,0,0,0,0,5,4,36,0,13,0,0,DEN,201711190den,True,11 | 2017,TE
GreeVi00,0,0,0,0,4,2,13,0,8,0,0,DEN,201711190den,True,11 | 2017,TE
KrofTy00,0,0,0,0,3,2,12,1,11,0,0,CIN,201711190den,False,11 | 2017,TE
WittJa00,0,0,0,0,1,1,7,0,7,0,0,DAL,201711190dal,True,11 | 2017,TE
HannJa00,0,0,0,0,2,0,0,0,0,0,0,DAL,201711190dal,True,11 | 2017,TE
CeleBr00,0,0,0,0,2,1,28,0,28,0,0,PHI,201711190dal,False,11 | 2017,TE
ErtzZa00,0,0,0,0,5,2,8,0,6,0,0,PHI,201711190dal,False,11 | 2017,TE
GrahJi00,0,0,0,0,11,7,58,1,0,0,0,SEA,201711200sea,True,11 | 2017,TE
WillLu00,0,0,0,0,2,2,-1,0,3,0,0,SEA,201711200sea,True,11 | 2017,TE
ToilLe00,0,0,0,0,2,2,31,1,25,0,0,ATL,201711200sea,False,11 | 2017,TE
HoopAu00,0,0,0,0,2,2,-1,0,1,0,0,ATL,201711200sea,False,11 | 2017,TE
EbroEr00,0,0,0,0,4,4,34,0,14,0,0,DET,201711230det,True,12 | 2017,TE
FellDa01,0,0,0,0,3,0,0,0,0,0,0,DET,201711230det,True,12 | 2017,TE
RudoKy00,0,0,0,0,4,4,63,2,34,0,0,MIN,201711230det,False,12 | 2017,TE
WittJa00,0,0,0,0,7,7,44,0,8,0,0,DAL,201711230dal,True,12 | 2017,TE
HenrHu00,0,0,0,0,5,5,76,1,27,0,0,SDG,201711230dal,False,12 | 2017,TE
GateAn00,0,0,0,0,2,0,0,0,0,0,0,SDG,201711230dal,False,12 | 2017,TE
DaviVe00,0,0,0,0,1,0,0,0,0,0,0,WAS,201711230was,True,12 | 2017,TE
EngrEv00,0,0,0,0,7,3,18,0,14,0,0,NYG,201711230was,False,12 | 2017,TE
ErtzZa00,0,0,0,0,12,10,103,1,22,0,0,PHI,201711260phi,True,12 | 2017,TE
CeleBr00,0,0,0,0,1,0,0,0,0,0,0,PHI,201711260phi,True,12 | 2017,TE
BrowDa04,0,0,0,0,3,2,20,0,12,0,0,CHI,201711260phi,False,12 | 2017,TE
ShahAd00,0,0,0,0,1,1,1,0,1,0,0,CHI,201711260phi,False,12 | 2017,TE
SimsDi00,0,0,0,0,1,1,-3,0,-3,0,0,CHI,201711260phi,False,12 | 2017,TE
SefeAu00,0,0,0,0,7,2,27,0,19,0,0,NYJ,201711260nyj,True,12 | 2017,TE
TomlEr01,0,0,0,0,0,0,0,0,0,0,0,NYJ,201711260nyj,True,12 | 2017,TE
DickEd00,0,0,0,0,3,1,15,0,15,0,0,CAR,201711260nyj,False,12 | 2017,TE
OlseGr00,0,0,0,0,4,1,10,0,10,0,0,CAR,201711260nyj,False,12 | 2017,TE
GronRo00,0,0,0,0,8,5,82,2,21,0,0,NWE,201711260nwe,True,12 | 2017,TE
AlleDw00,0,0,0,0,2,1,2,0,2,0,0,NWE,201711260nwe,True,12 | 2017,TE
HollJa03,0,0,0,0,0,0,0,0,0,0,0,NWE,201711260nwe,True,12 | 2017,TE
ThomJu00,0,0,0,0,6,5,52,0,17,0,0,MIA,201711260nwe,False,12 | 2017,TE
KelcTr00,0,0,0,0,4,3,39,0,25,0,0,KAN,201711260kan,True,12 | 2017,TE
HarrDe03,0,0,0,0,2,2,33,0,28,0,0,KAN,201711260kan,True,12 | 2017,TE
ClayCh00,0,0,0,0,4,4,60,0,33,0,0,BUF,201711260kan,False,12 | 2017,TE
OLeaNi00,0,0,0,0,2,2,18,0,15,0,0,BUF,201711260kan,False,12 | 2017,TE
DoylJa00,0,0,0,0,8,7,94,0,26,0,0,CLT,201711260clt,True,12 | 2017,TE
WalkHu00,0,0,0,0,5,4,63,1,37,0,0,OTI,201711260clt,False,12 | 2017,TE
KrofTy00,0,0,0,0,4,3,14,1,8,0,0,CIN,201711260cin,True,12 | 2017,TE
CartCe00,0,0,0,0,0,0,0,0,0,0,0,CIN,201711260cin,True,12 | 2017,TE
UzomC.00,0,0,0,0,0,0,0,0,0,0,0,CIN,201711260cin,True,12 | 2017,TE
NjokDa00,0,0,0,0,4,4,47,0,27,0,0,CLE,201711260cin,False,12 | 2017,TE
DevaSe00,0,0,0,0,2,2,33,0,24,0,0,CLE,201711260cin,False,12 | 2017,TE
HoopAu00,0,0,0,0,5,3,38,0,20,0,0,ATL,201711260atl,True,12 | 2017,TE
HowaO.00,0,0,0,0,4,3,52,0,29,0,0,TAM,201711260atl,False,12 | 2017,TE
BratCa00,0,0,0,0,2,1,6,0,6,0,0,TAM,201711260atl,False,12 | 2017,TE
KittGe00,0,0,0,0,2,1,14,0,14,0,0,SFO,201711260sfo,True,12 | 2017,TE
CeleGa00,0,0,0,0,2,2,7,0,5,0,0,SFO,201711260sfo,True,12 | 2017,TE
GrahJi00,0,0,0,0,6,3,34,1,25,0,0,SEA,201711260sfo,False,12 | 2017,TE
VannNi00,0,0,0,0,4,2,29,1,17,0,0,SEA,201711260sfo,False,12 | 2017,TE
HigbTy00,0,0,0,0,3,3,48,0,38,0,0,RAM,201711260ram,True,12 | 2017,TE
EverGe00,0,0,0,0,1,1,9,0,9,0,0,RAM,201711260ram,True,12 | 2017,TE
FleeCo00,0,0,0,0,2,1,8,0,8,0,0,NOR,201711260ram,False,12 | 2017,TE
SmitLe00,0,0,0,0,1,1,12,0,12,0,0,RAI,201711260rai,True,12 | 2017,TE
CookJa02,0,0,0,0,5,1,2,0,1,0,0,RAI,201711260rai,True,12 | 2017,TE
TrayAu00,0,0,0,0,4,1,34,0,34,0,0,DEN,201711260rai,False,12 | 2017,TE
GreeVi00,0,0,0,0,3,1,16,0,16,0,0,DEN,201711260rai,False,12 | 2017,TE
NiklTr00,0,0,0,0,2,2,22,0,13,0,0,CRD,201711260crd,True,12 | 2017,TE
GresJe00,0,0,0,0,3,2,13,0,7,0,0,CRD,201711260crd,True,12 | 2017,TE
LewiMa00,0,0,0,0,2,1,10,0,10,0,0,JAX,201711260crd,False,12 | 2017,TE
